"year","year_crop","product","subcommod","variety","items","province_code","area","attribute","values","unit","data_date"
"2560","2559/60",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,615.0,กก./ไร่,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เพาะปลูก,280616.0,ไร่,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เก็บเกี่ยว,279970.0,ไร่,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิต,179274.0,ตัน,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เพาะปลูก,639.0,กก./ไร่,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,640.0,กก./ไร่,2024-05-30
"2562","2561/62",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เพาะปลูก,289865.0,ไร่,2024-05-30
"2562","2561/62",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เก็บเกี่ยว,288518.0,ไร่,2024-05-30
"2562","2561/62",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิต,180422.0,ตัน,2024-05-30
"2562","2561/62",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เพาะปลูก,622.0,กก./ไร่,2024-05-30
"2562","2561/62",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,625.0,กก./ไร่,2024-05-30
"2563","2562/63",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เพาะปลูก,292638.0,ไร่,2024-05-30
"2563","2562/63",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เก็บเกี่ยว,289322.0,ไร่,2024-05-30
"2563","2562/63",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิต,186614.0,ตัน,2024-05-30
"2563","2562/63",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เพาะปลูก,638.0,กก./ไร่,2024-05-30
"2563","2562/63",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,645.0,กก./ไร่,2024-05-30
"2564","2563/64",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เพาะปลูก,266291.0,ไร่,2024-05-30
"2564","2563/64",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เก็บเกี่ยว,265283.0,ไร่,2024-05-30
"2564","2563/64",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิต,171382.0,ตัน,2024-05-30
"2564","2563/64",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เพาะปลูก,644.0,กก./ไร่,2024-05-30
"2564","2563/64",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,646.0,กก./ไร่,2024-05-30
"2565","2564/65",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เพาะปลูก,275846.0,ไร่,2024-05-30
"2565","2564/65",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เก็บเกี่ยว,274887.0,ไร่,2024-05-30
"2565","2564/65",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิต,179656.0,ตัน,2024-05-30
"2565","2564/65",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เพาะปลูก,651.0,กก./ไร่,2024-05-30
"2565","2564/65",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,654.0,กก./ไร่,2024-05-30
"2566","2565/66",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เพาะปลูก,279519.0,ไร่,2024-05-30
"2566","2565/66",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,เนื้อที่เก็บเกี่ยว,278143.0,ไร่,2024-05-30
"2566","2565/66",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิต,182181.0,ตัน,2024-05-30
"2566","2565/66",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เพาะปลูก,652.0,กก./ไร่,2024-05-30
"2566","2565/66",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH46,กาฬสินธุ์,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,655.0,กก./ไร่,2024-05-30
"2557","2556/57",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เพาะปลูก,235798.0,ไร่,2024-05-30
"2557","2556/57",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เก็บเกี่ยว,234370.0,ไร่,2024-05-30
"2557","2556/57",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิต,126643.0,ตัน,2024-05-30
"2557","2556/57",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เพาะปลูก,537.0,กก./ไร่,2024-05-30
"2557","2556/57",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,540.0,กก./ไร่,2024-05-30
"2558","2557/58",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เพาะปลูก,45495.0,ไร่,2024-05-30
"2558","2557/58",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เก็บเกี่ยว,44242.0,ไร่,2024-05-30
"2558","2557/58",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิต,23241.0,ตัน,2024-05-30
"2558","2557/58",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เพาะปลูก,511.0,กก./ไร่,2024-05-30
"2558","2557/58",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,525.0,กก./ไร่,2024-05-30
"2559","2558/59",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เพาะปลูก,10451.0,ไร่,2024-05-30
"2559","2558/59",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เก็บเกี่ยว,10246.0,ไร่,2024-05-30
"2559","2558/59",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิต,5344.0,ตัน,2024-05-30
"2559","2558/59",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เพาะปลูก,511.0,กก./ไร่,2024-05-30
"2559","2558/59",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,522.0,กก./ไร่,2024-05-30
"2560","2559/60",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เพาะปลูก,139912.0,ไร่,2024-05-30
"2560","2559/60",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เก็บเกี่ยว,138827.0,ไร่,2024-05-30
"2560","2559/60",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิต,78364.0,ตัน,2024-05-30
"2560","2559/60",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เพาะปลูก,560.0,กก./ไร่,2024-05-30
"2560","2559/60",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,564.0,กก./ไร่,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เพาะปลูก,147106.0,ไร่,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,เนื้อที่เก็บเกี่ยว,146584.0,ไร่,2024-05-30
"2561","2560/61",ข้าว,ข้าวนาปรัง,ข้าวรวม,จังหวัด,TH40,ขอนแก่น,ผลผลิต,87442.0,ตัน,2024-05-30
